restaurant_name,rating,total_ratings,address,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language,sentiment_compound,sentiment_neg,sentiment_neu,sentiment_pos,sentiment_label
Subway,3.4,170.0,"Unit 4, 40 A Frederick St, Birmingham B1 3HN, UK",ChIJnd97Y5K8cEgRoCbVXBuTQSc,"[""Monday: 8:30 AM – 6:30 PM"", ""Tuesday: 8:30 AM – 6:30 PM"", ""Wednesday: 8:30 AM – 6:30 PM"", ""Thursday: 8:30 AM – 6:30 PM"", ""Friday: 8:30 AM – 6:30 PM"", ""Saturday: 10:00 AM – 5:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Khushbu Shah,1.0,"I encountered a series of issues that left me disappointed. Firstly, the store closed nearly an hour before the posted closing time, inconveniencing me and others who expected to enjoy a meal within the regular business hours.This is not the first time for early closure. It has happened multiple times where instead of 8pm they have closed it at 7pm.

Furthermore, when I did manage to place an order, the quality of service declined noticeably. The staff seemed in a rush, resulting in poorly cut bread that affected the overall enjoyment of my sandwich with considerable less salad on my sub.I told the girl that this bread is not cut properly and it is broken from everywhere. She clearly ignored my concern. It appeared that the employee was eager to conclude their shift quickly, sacrificing the quality of the food and customer experience",2024-01-23 21:19:53,en,-0.0772,0.093,0.83,0.078,Negative
Subway,3.4,170.0,"Unit 4, 40 A Frederick St, Birmingham B1 3HN, UK",ChIJnd97Y5K8cEgRoCbVXBuTQSc,"[""Monday: 8:30 AM – 6:30 PM"", ""Tuesday: 8:30 AM – 6:30 PM"", ""Wednesday: 8:30 AM – 6:30 PM"", ""Thursday: 8:30 AM – 6:30 PM"", ""Friday: 8:30 AM – 6:30 PM"", ""Saturday: 10:00 AM – 5:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Sadé Campbell,1.0,Won't be eating here again. On both occasions the bread seems stale and very hard. Worst subway in brum.,2025-07-11 20:50:11,en,-0.7245,0.263,0.737,0.0,Negative
Subway,3.4,170.0,"Unit 4, 40 A Frederick St, Birmingham B1 3HN, UK",ChIJnd97Y5K8cEgRoCbVXBuTQSc,"[""Monday: 8:30 AM – 6:30 PM"", ""Tuesday: 8:30 AM – 6:30 PM"", ""Wednesday: 8:30 AM – 6:30 PM"", ""Thursday: 8:30 AM – 6:30 PM"", ""Friday: 8:30 AM – 6:30 PM"", ""Saturday: 10:00 AM – 5:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",SD,1.0,"They don’t accept points here. Food is massively underwhelming unlike other subways I’ve been to, barely any dining space.",2024-05-01 16:28:03,en,0.3818,0.0,0.874,0.126,Positive
Saint Kitchen,4.6,754.0,"Unit 2, 61 St Paul's Square, Birmingham B3 1QS, UK",ChIJv_fOp5K8cEgRd6jcJb25nes,"[""Monday: 8:00 AM – 5:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 5:00 PM"", ""Thursday: 8:00 AM – 5:00 PM"", ""Friday: 8:00 AM – 5:00 PM"", ""Saturday: 9:00 AM – 5:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",John Nolan,5.0,"Felt the warm sense of welcome as soon as we walked in the entrance, being happily greeted by a member of staff.

Excellent service.

Homemade Chai Latte made my wife very happy. Generous helping of butter, not in a foil packet on the sourdough toast. WONDERFUL strawberry,  lime and mint jam.",2025-07-04 10:47:42,en,0.9813,0.0,0.582,0.418,Positive
Saint Kitchen,4.6,754.0,"Unit 2, 61 St Paul's Square, Birmingham B3 1QS, UK",ChIJv_fOp5K8cEgRd6jcJb25nes,"[""Monday: 8:00 AM – 5:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 5:00 PM"", ""Thursday: 8:00 AM – 5:00 PM"", ""Friday: 8:00 AM – 5:00 PM"", ""Saturday: 9:00 AM – 5:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Ellahe-Naz Farhangnia,5.0,Saints Kitchen’s food and service just makes me happy. The food is so delicious and nicely presented and the service is always friendly and efficient.  My favourite place in Birmingham for a delicious brunch. The menu changes which means there is always something new to try though sometimes I feel sad because the dish I fell in love with previously is no longer available 😄. The sourdough bread is lovely and the hash brown fries currently on the menu is magical in my humble opinion. I also love the 50% dark/50% milk chocolate mocha. Hope the photos do the food justice. I have shared photos from two different visits so the menu was different.,2025-04-05 11:22:04,en,0.9905,0.037,0.662,0.301,Positive
Saint Kitchen,4.6,754.0,"Unit 2, 61 St Paul's Square, Birmingham B3 1QS, UK",ChIJv_fOp5K8cEgRd6jcJb25nes,"[""Monday: 8:00 AM – 5:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 5:00 PM"", ""Thursday: 8:00 AM – 5:00 PM"", ""Friday: 8:00 AM – 5:00 PM"", ""Saturday: 9:00 AM – 5:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Robbie Kielty,5.0,"Discovered this place while living in the Jewelery Quarter a few years ago and loved it. Came back today with my fiancé hoping to share a special breakfast. We were not disappointed.I had the avocado on toast with a side of delicious bacon which was good. My other half however chose the pancakes with custard buttercream, peanut butter fudge l, candied peanuts and salted caramel and I had instant food envy. The coffee was spot on and the service was excellent. Definitely a place to check out if you’re in Brum.",2025-04-22 15:39:58,en,0.9702,0.02,0.743,0.237,Positive
Saint Kitchen,4.6,754.0,"Unit 2, 61 St Paul's Square, Birmingham B3 1QS, UK",ChIJv_fOp5K8cEgRd6jcJb25nes,"[""Monday: 8:00 AM – 5:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 5:00 PM"", ""Thursday: 8:00 AM – 5:00 PM"", ""Friday: 8:00 AM – 5:00 PM"", ""Saturday: 9:00 AM – 5:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",Ben Cook,5.0,"On an unfeasibly hot day, we were cheerfully welcomed by the wonderful staff, and sat down for the most incredible salt beef sandwiches with hash brown fries.
Fluffy bread, beautifully seasoned fries and tasty fillings.
Definitely seek this place out if you're in Birmingham",2025-04-29 16:15:08,en,0.9393,0.0,0.714,0.286,Positive
Saint Kitchen,4.6,754.0,"Unit 2, 61 St Paul's Square, Birmingham B3 1QS, UK",ChIJv_fOp5K8cEgRd6jcJb25nes,"[""Monday: 8:00 AM – 5:00 PM"", ""Tuesday: 8:00 AM – 5:00 PM"", ""Wednesday: 8:00 AM – 5:00 PM"", ""Thursday: 8:00 AM – 5:00 PM"", ""Friday: 8:00 AM – 5:00 PM"", ""Saturday: 9:00 AM – 5:00 PM"", ""Sunday: 10:00 AM – 4:00 PM""]",eastpaw,5.0,"Their loaded eggs Benedict is absolutely brilliant. The long walk in the cold to get here was fully worth it.

The crew are really nice as well and all of them made me feel very welcome.",2025-02-09 10:51:13,en,0.9329,0.0,0.673,0.327,Positive
City kebab and pizza house,3.9,475.0,"29 Constitution Hill, Hockley, Birmingham B19 3LE, UK",ChIJDTP4UpK8cEgRk4eNleGlGGM,"[""Monday: 12:00 PM – 2:00 AM"", ""Tuesday: 12:00 PM – 2:00 AM"", ""Wednesday: 12:00 PM – 2:00 AM"", ""Thursday: 12:00 PM – 4:00 AM"", ""Friday: 12:00 PM – 4:00 AM"", ""Saturday: 12:00 PM – 4:00 AM"", ""Sunday: 12:00 PM – 2:00 AM""]",Ali Khan,5.0,I have tried there masala fish made on grill with onion and chilli sauce it’s amazing chicken wings grilled nicely always fresh food. Been using this shop all the time travel from Sparkhill,2024-08-13 00:00:04,en,0.8402,0.0,0.763,0.237,Positive
City kebab and pizza house,3.9,475.0,"29 Constitution Hill, Hockley, Birmingham B19 3LE, UK",ChIJDTP4UpK8cEgRk4eNleGlGGM,"[""Monday: 12:00 PM – 2:00 AM"", ""Tuesday: 12:00 PM – 2:00 AM"", ""Wednesday: 12:00 PM – 2:00 AM"", ""Thursday: 12:00 PM – 4:00 AM"", ""Friday: 12:00 PM – 4:00 AM"", ""Saturday: 12:00 PM – 4:00 AM"", ""Sunday: 12:00 PM – 2:00 AM""]",Muhammad bilal,5.0,"“I recently had the pleasure of visiting City Kebab and Pizza House, and I have to say it exceeded my expectations!”  key aspects of the food that stood out to me – taste, presentation, freshness, or uniqueness. “The pizza was absolutely delicious! The crust was perfectly crispy, and the toppings were fresh and flavorful. I also tried their kebab, and it was juicy, tender, and packed with spices that gave it a delightful kick.” “The staff was incredibly friendly and welcoming, making the dining experience all the more enjoyable. Our waiter was quick to answer questions and offered great recommendations.”",2025-03-19 19:03:19,en,0.9867,0.0,0.728,0.272,Positive
City kebab and pizza house,3.9,475.0,"29 Constitution Hill, Hockley, Birmingham B19 3LE, UK",ChIJDTP4UpK8cEgRk4eNleGlGGM,"[""Monday: 12:00 PM – 2:00 AM"", ""Tuesday: 12:00 PM – 2:00 AM"", ""Wednesday: 12:00 PM – 2:00 AM"", ""Thursday: 12:00 PM – 4:00 AM"", ""Friday: 12:00 PM – 4:00 AM"", ""Saturday: 12:00 PM – 4:00 AM"", ""Sunday: 12:00 PM – 2:00 AM""]",Hikariヒカリ,3.0,"Ordered a bunch of items: Mix Doner Wrap, Hot Chicken Wings, Sausage, Spring Roll, Fish Cake and Potato Scallop. I would say the food quality was pretty average or even below average. The best food for me was the Potato Scallop, which surprisingly only cost 50p.

The menu is huge and the prices are very competitive. Maybe I should treat that as a warning sign for the quality? I also planned to have a try with their Cod and Pizza. But after the experience, I might change my schedule. Hopefully, I will not get sick after finishing all the items. Cash only, but the service was good.

There are definitely better alternatives nearby. Take your time and make your choice wisely.",2025-07-06 18:08:23,en,0.9829,0.013,0.74,0.247,Positive
City kebab and pizza house,3.9,475.0,"29 Constitution Hill, Hockley, Birmingham B19 3LE, UK",ChIJDTP4UpK8cEgRk4eNleGlGGM,"[""Monday: 12:00 PM – 2:00 AM"", ""Tuesday: 12:00 PM – 2:00 AM"", ""Wednesday: 12:00 PM – 2:00 AM"", ""Thursday: 12:00 PM – 4:00 AM"", ""Friday: 12:00 PM – 4:00 AM"", ""Saturday: 12:00 PM – 4:00 AM"", ""Sunday: 12:00 PM – 2:00 AM""]",Margaret Horne,5.0,"Popped in today for food, must say it was delicious, can definitely recommend the chicken kebab wrap. It was good value for money and the staff were fantastic, really friendly and helpful. Big thanks to the staff we will definitely be returning.",2025-02-01 18:32:59,en,0.9817,0.0,0.516,0.484,Positive
City kebab and pizza house,3.9,475.0,"29 Constitution Hill, Hockley, Birmingham B19 3LE, UK",ChIJDTP4UpK8cEgRk4eNleGlGGM,"[""Monday: 12:00 PM – 2:00 AM"", ""Tuesday: 12:00 PM – 2:00 AM"", ""Wednesday: 12:00 PM – 2:00 AM"", ""Thursday: 12:00 PM – 4:00 AM"", ""Friday: 12:00 PM – 4:00 AM"", ""Saturday: 12:00 PM – 4:00 AM"", ""Sunday: 12:00 PM – 2:00 AM""]",Svetlo Zar,1.0,"The food is alright, but the service is bad. The kebab meat and fries in the menu cost £5.80, they charged me £8.00 without explaining, when I asked for receipt the man give me this piece of paper from photo 😔",2025-07-02 14:32:54,en,-0.7543,0.156,0.81,0.034,Negative
Hylton Cafe,4.7,191.0,"2 Hylton St, Birmingham B18 6HN, UK",ChIJgXcRXum8cEgRLunEA66v9Qk,"[""Monday: Closed"", ""Tuesday: 8:00 AM – 2:00 PM"", ""Wednesday: 8:00 AM – 2:00 PM"", ""Thursday: 8:00 AM – 2:00 PM"", ""Friday: 8:00 AM – 2:00 PM"", ""Saturday: 8:00 AM – 2:00 PM"", ""Sunday: Closed""]",Mycheflulu Channel,4.0,"Waiting staff is nice and smiles, she is very helpful for travellers.

Very nice and warm cafe, Eggs Benedict is nice as Hollandaise sauce made very creamy not too salty and sour, bacon rashers are cooked fine and poached eggs look so great!",2024-04-11 16:28:02,en,0.9722,0.0,0.592,0.408,Positive
Hylton Cafe,4.7,191.0,"2 Hylton St, Birmingham B18 6HN, UK",ChIJgXcRXum8cEgRLunEA66v9Qk,"[""Monday: Closed"", ""Tuesday: 8:00 AM – 2:00 PM"", ""Wednesday: 8:00 AM – 2:00 PM"", ""Thursday: 8:00 AM – 2:00 PM"", ""Friday: 8:00 AM – 2:00 PM"", ""Saturday: 8:00 AM – 2:00 PM"", ""Sunday: Closed""]",Bill Glasper,5.0,"Wonderful visit - a really warm welcome and a menu to die for. A full Hylton was outstanding, the food was perfectly cooked and well presented.  It was hot and great flavours abounded. It's a real "" belly buster"" and outstanding.",2025-06-08 17:59:18,en,0.9741,0.068,0.452,0.48,Positive
Hylton Cafe,4.7,191.0,"2 Hylton St, Birmingham B18 6HN, UK",ChIJgXcRXum8cEgRLunEA66v9Qk,"[""Monday: Closed"", ""Tuesday: 8:00 AM – 2:00 PM"", ""Wednesday: 8:00 AM – 2:00 PM"", ""Thursday: 8:00 AM – 2:00 PM"", ""Friday: 8:00 AM – 2:00 PM"", ""Saturday: 8:00 AM – 2:00 PM"", ""Sunday: Closed""]",Simon,5.0,"Fantastic little cafe; sizeable portions, prompt service, affordable prices.  Always happy with my sausage, bacon, egg & mushroom sarnie on a Friday, and my missus loves their poached eggs with tomatoes on toast.  A gem of a place in the heart of the jewellery quarter 💎",2024-12-10 19:27:15,en,0.9001,0.0,0.776,0.224,Positive
Hylton Cafe,4.7,191.0,"2 Hylton St, Birmingham B18 6HN, UK",ChIJgXcRXum8cEgRLunEA66v9Qk,"[""Monday: Closed"", ""Tuesday: 8:00 AM – 2:00 PM"", ""Wednesday: 8:00 AM – 2:00 PM"", ""Thursday: 8:00 AM – 2:00 PM"", ""Friday: 8:00 AM – 2:00 PM"", ""Saturday: 8:00 AM – 2:00 PM"", ""Sunday: Closed""]",Jack Spicer Adams,5.0,"A great cafe, really friendly service, and food always cooked fresh to order. Their full English breakfast is excellent. Couldn't ask for more.",2025-03-24 09:29:19,en,0.9273,0.0,0.57,0.43,Positive
Hylton Cafe,4.7,191.0,"2 Hylton St, Birmingham B18 6HN, UK",ChIJgXcRXum8cEgRLunEA66v9Qk,"[""Monday: Closed"", ""Tuesday: 8:00 AM – 2:00 PM"", ""Wednesday: 8:00 AM – 2:00 PM"", ""Thursday: 8:00 AM – 2:00 PM"", ""Friday: 8:00 AM – 2:00 PM"", ""Saturday: 8:00 AM – 2:00 PM"", ""Sunday: Closed""]",Joseph Stringer,5.0,"Me and my mates came here today for breakfast as we wanted to come away from your typical ‘brunch’ place.

The cafe felt nostalgic and like I was back at my Nan’s getting served up a full English with a proper brew. The lady serving in there is an absolute gem and made us feel so at home - loved the little touch of being called bab.

Felt so authentically Brum- something I’ve missed. This place is a diamond.

Prices were really reasonable and everything was home cooked and lovely - couldn’t recommend any more.",2025-03-15 16:04:42,en,0.9211,0.022,0.825,0.153,Positive
Bhancha Nepalese & Indian Cuisine,4.9,138.0,"21 Frederick St, Birmingham B1 3HE, UK",ChIJRfpD4U29cEgR2sUlrA_Tk8E,"[""Monday: 5:00 – 10:30 PM"", ""Tuesday: 5:00 – 10:30 PM"", ""Wednesday: 5:00 – 10:30 PM"", ""Thursday: 5:00 – 10:30 PM"", ""Friday: 4:00 – 10:30 PM"", ""Saturday: 1:00 – 10:30 PM"", ""Sunday: 1:00 – 10:00 PM""]",Caroline Parre,5.0,"This Nepalese restaurant is well worth a visit. The food is fine and fragrant and beautifully presented. It is a delight to encounter such a lovely interpretation of Nepali/Indian food, so different from that usually served. I had Devon crab (delicious) and my friend tried the cod and ginger with coriander rice, which was wonderful. We took the sharing desert board, which was sweet but not too sweet and beautifully presented. The staff are incredibly friendly and helpful. Do try this little gem of a restaurant.",2025-04-25 06:53:25,en,0.9871,0.0,0.639,0.361,Positive
Bhancha Nepalese & Indian Cuisine,4.9,138.0,"21 Frederick St, Birmingham B1 3HE, UK",ChIJRfpD4U29cEgR2sUlrA_Tk8E,"[""Monday: 5:00 – 10:30 PM"", ""Tuesday: 5:00 – 10:30 PM"", ""Wednesday: 5:00 – 10:30 PM"", ""Thursday: 5:00 – 10:30 PM"", ""Friday: 4:00 – 10:30 PM"", ""Saturday: 1:00 – 10:30 PM"", ""Sunday: 1:00 – 10:00 PM""]",Jatinder Athwal,5.0,"**An Outstanding Dining Experience – Top-Notch Food & Service**

From start to finish, our experience was nothing short of exceptional. The food was absolutely delicious, and the customer service was truly first class – warm, attentive, and genuine.

We began with a generous serving of crispy *poppadoms*, accompanied by a delightful variety of chutneys and relishes – each sauce brought its own unique flavor, from tangy to sweet to spicy. A perfect way to whet the appetite.

For starters, we opted for the *Chicken Tikka* and *Papri Chaat*. The chicken was incredibly tender, marinated to perfection, and bursting with flavor. The papri chaat was a lovely mix of textures and tastes – crisp, creamy, tangy, and just the right amount of spice. Portion sizes were generous without being overwhelming.

Our mains included *Saag Chicken* and *Paneer Makhani*, served with freshly baked *Tandoori Roti*. Both dishes were outstanding – rich, flavorful, and well-balanced in spices. The saag chicken had a beautiful depth of flavor, while the paneer makhani was creamy and comforting, with a slight sweetness that paired beautifully with the spiced gravy. The medium spice level was spot on for us – just enough heat to excite the palate without overpowering the dish.

For dessert, we shared *Gulab Jamun with Ice Cream* alongside a cup of aromatic *Masala Chai*. The gulab jamun was warm, soft, and syrupy – complemented perfectly by the cool ice cream. The masala tea had just the right blend of spices and sweetness, making for a lovely, comforting end to our meal.

We’re regular diners at places like Dishoom, Asha’s, and Varanasi – and we can confidently say this restaurant holds its own among them. In fact, the level of customer service here may even surpass the others – the staff truly made us feel welcomed and valued.

Looking forward to our next visit – a new favorite on our dining list!",2025-04-21 21:50:26,en,0.9984,0.0,0.728,0.272,Positive
