restaurant_name,rating,total_ratings,address,latitude,longitude,place_id,opening_hours,review_author,review_rating,review_text,review_time,review_language
The Birmingham Stable,4.3,1648,"1 Orion, 115 John Bright St, Birmingham B1 1BE, UK",52.4776738,-1.9017563,ChIJFxhqo4u8cEgRVqqIuemRKnw,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",Dave Mitten,5,"Great servers. Amazing gluten free food. Top notch ciders. We could do with this in London. Absolutely amazing no non sense food with a. Great vibe. Highly recommend to vegans and gluten free, soy free people everywhere",2025-06-24 19:59:52,en
The Birmingham Stable,4.3,1648,"1 Orion, 115 John Bright St, Birmingham B1 1BE, UK",52.4776738,-1.9017563,ChIJFxhqo4u8cEgRVqqIuemRKnw,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",Donna Duff,4,"Popped in for a quick bite as we were staying at the Holiday Inn for a night and this restaurant was a brief 5 minutes walk away.
We booked for 5pm and there were 3 of us.  Two of us had pizzas and one had nachos.  We shared garlic bread a portion of tater tots.
Service was swift and server was friendly, we were seated at a long table with benches, only downside was the noise from the tables either side, totally just a me issue though.
Food was really good, fresh, hot and huge portions.
Cost was reasonable £14 for the pizzas and  £12 for nachos.
All in all I would recommend a visit.",2025-02-07 18:22:46,en
The Birmingham Stable,4.3,1648,"1 Orion, 115 John Bright St, Birmingham B1 1BE, UK",52.4776738,-1.9017563,ChIJFxhqo4u8cEgRVqqIuemRKnw,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",Liam,4,"Had a salad. I know, really let the side down on this one. But my friend said her pizza was delicious! (Actually she said one of the best she's had in Birmingham, but I can't verify because... salad). But I'll tell you what, if you like garlic bread, THIS garlic bread is unreal. We need it mass producing please.",2025-02-12 21:56:42,en
The Birmingham Stable,4.3,1648,"1 Orion, 115 John Bright St, Birmingham B1 1BE, UK",52.4776738,-1.9017563,ChIJFxhqo4u8cEgRVqqIuemRKnw,"[""Monday: 11:30 AM – 10:00 PM"", ""Tuesday: 11:30 AM – 10:00 PM"", ""Wednesday: 11:30 AM – 10:00 PM"", ""Thursday: 11:30 AM – 10:00 PM"", ""Friday: 11:30 AM – 11:00 PM"", ""Saturday: 11:30 AM – 11:00 PM"", ""Sunday: 11:30 AM – 10:00 PM""]",ae sims,5,"Pizza was incredible. The vegan option was great for my friend. Highly recommend keeping it simple and enjoying the dough/crust. The cider sampler was fun!

Great spot for our visit to the city.",2025-08-13 00:49:08,en
Miyako Teppanyaki,4.4,451,"Arcadian Centre, Ladywell Walk, Hurst St, Birmingham B5 4ST, UK",52.4747823,-1.8959362,ChIJTcZf0Im8cEgR12tMxXpdM6M,"[""Monday: Closed"", ""Tuesday: 3:00 – 10:30 PM"", ""Wednesday: 3:00 – 10:30 PM"", ""Thursday: 3:00 – 10:30 PM"", ""Friday: 3:00 – 10:30 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 3:00 – 9:00 PM""]",Dora Tsetsou,5,"We visited last night 4th of July and we had the best experience at this Japanese restaurant! The staff were super friendly and attentive from the moment we walked in. The food portions were huge – definitely great value for money – and everything was top quality.

Chef Jefferson was absolutely amazing! He cooked right in front of us and made the whole experience so fun to watch – such skill and energy. Honestly, one of the best meals I’ve had in ages.

Highly recommend this place if you’re into Japanese food (or even if you’re not – you’ll still love it!). Already planning my next visit!",2025-07-05 10:24:46,en
Miyako Teppanyaki,4.4,451,"Arcadian Centre, Ladywell Walk, Hurst St, Birmingham B5 4ST, UK",52.4747823,-1.8959362,ChIJTcZf0Im8cEgR12tMxXpdM6M,"[""Monday: Closed"", ""Tuesday: 3:00 – 10:30 PM"", ""Wednesday: 3:00 – 10:30 PM"", ""Thursday: 3:00 – 10:30 PM"", ""Friday: 3:00 – 10:30 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 3:00 – 9:00 PM""]",Ell Louise,5,The staff here are so friendly and accommodating. Our waiter was Kk and he made our celebration more special. Food was delicious and the great value for money,2025-06-27 19:27:26,en
Miyako Teppanyaki,4.4,451,"Arcadian Centre, Ladywell Walk, Hurst St, Birmingham B5 4ST, UK",52.4747823,-1.8959362,ChIJTcZf0Im8cEgR12tMxXpdM6M,"[""Monday: Closed"", ""Tuesday: 3:00 – 10:30 PM"", ""Wednesday: 3:00 – 10:30 PM"", ""Thursday: 3:00 – 10:30 PM"", ""Friday: 3:00 – 10:30 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 3:00 – 9:00 PM""]",Isaac Brock,1,"I loved the food. The waiting staff were awesome.
But. The foolish manager ruined it.

We were a group of 10. At the end they gave us the 700£ bill. The manager was rude and thick when we pointed out that we wanted to pay separately.

The waiting staff were all brilliant though.

Also. At the end, you get herded out. The waiting area is too small. You can't move because you're knocking into incoming or leaving people.

Nice food but I'd never return.",2024-12-31 14:36:25,en
Miyako Teppanyaki,4.4,451,"Arcadian Centre, Ladywell Walk, Hurst St, Birmingham B5 4ST, UK",52.4747823,-1.8959362,ChIJTcZf0Im8cEgR12tMxXpdM6M,"[""Monday: Closed"", ""Tuesday: 3:00 – 10:30 PM"", ""Wednesday: 3:00 – 10:30 PM"", ""Thursday: 3:00 – 10:30 PM"", ""Friday: 3:00 – 10:30 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 3:00 – 9:00 PM""]",Tracy Davies,5,"We had the individual choice menus and it was absolutely delicious. Food served as a series of starters with the cooking of the main course a performance, which was entertaining. Portions were good and the service impeccable. Thoroughly enjoyed our evening.",2025-07-27 07:47:17,en
Miyako Teppanyaki,4.4,451,"Arcadian Centre, Ladywell Walk, Hurst St, Birmingham B5 4ST, UK",52.4747823,-1.8959362,ChIJTcZf0Im8cEgR12tMxXpdM6M,"[""Monday: Closed"", ""Tuesday: 3:00 – 10:30 PM"", ""Wednesday: 3:00 – 10:30 PM"", ""Thursday: 3:00 – 10:30 PM"", ""Friday: 3:00 – 10:30 PM"", ""Saturday: 12:00 – 11:00 PM"", ""Sunday: 3:00 – 9:00 PM""]",Tricia McCallum,5,We had a 5 course brunch for 3 people.  Groupon deal.  It was delicious and plentiful.  We will definitely try the teppanyaki on our next visit,2024-10-27 21:54:26,en
Polo Pasta,4.3,132,"13 Navigation St, Birmingham B2 4DD, UK",52.47861109999999,-1.9002778,ChIJfy2H8wmicEgRwuVaeQ_Pyu0,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 9:00 PM"", ""Friday: 11:00 AM – 9:00 PM"", ""Saturday: 11:00 AM – 9:00 PM"", ""Sunday: Closed""]",Mat Sols,5,"Finally found a baguette worth talking about at Polo Pasta, Birmingham. Tried the tuna, fresh, flavourful, and genuinely satisfying. The bread was spot on: crusty outside, soft inside. No gimmicks, just great taste. It’s rare to find something this simple done so well. No match and no comparison. Just a must-try. Highly recommend.",2025-07-30 18:09:47,en
Polo Pasta,4.3,132,"13 Navigation St, Birmingham B2 4DD, UK",52.47861109999999,-1.9002778,ChIJfy2H8wmicEgRwuVaeQ_Pyu0,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 9:00 PM"", ""Friday: 11:00 AM – 9:00 PM"", ""Saturday: 11:00 AM – 9:00 PM"", ""Sunday: Closed""]",Danita Moeinfar,5,"I always have an amazing experience at Polo Pasta. The food is consistently fantastic and absolutely delicious, especially the Cajun Chicken Pasta, and the service was top-notch. I can't wait to come back 🙂",2024-11-01 15:29:42,en
Polo Pasta,4.3,132,"13 Navigation St, Birmingham B2 4DD, UK",52.47861109999999,-1.9002778,ChIJfy2H8wmicEgRwuVaeQ_Pyu0,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 9:00 PM"", ""Friday: 11:00 AM – 9:00 PM"", ""Saturday: 11:00 AM – 9:00 PM"", ""Sunday: Closed""]",ann,4,Got the spicy chicken salad and it was a decent size. Food was not bad too. Would recommend heading over as a grab and go choice if you’re in the area and wanted a quick meal.,2024-05-11 09:23:08,en
Polo Pasta,4.3,132,"13 Navigation St, Birmingham B2 4DD, UK",52.47861109999999,-1.9002778,ChIJfy2H8wmicEgRwuVaeQ_Pyu0,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 9:00 PM"", ""Friday: 11:00 AM – 9:00 PM"", ""Saturday: 11:00 AM – 9:00 PM"", ""Sunday: Closed""]",Karl Woody,1,Hi called in today to check how they cook the salmon fish he said airfryer then said am busy then hook up the phone extremely rude customer service will not be spending my hard earn penny's here today money hard to come by just fancy eatting out and I just get rudeness I was polite just asking a simple question as was treating famliy out that money would of gone in his tils but instead I am now searching again online for another place hope this helps maybe next time he might not be so rude kind regards,2025-08-01 11:32:50,en
Polo Pasta,4.3,132,"13 Navigation St, Birmingham B2 4DD, UK",52.47861109999999,-1.9002778,ChIJfy2H8wmicEgRwuVaeQ_Pyu0,"[""Monday: 11:00 AM – 9:00 PM"", ""Tuesday: 11:00 AM – 9:00 PM"", ""Wednesday: 11:00 AM – 9:00 PM"", ""Thursday: 11:00 AM – 9:00 PM"", ""Friday: 11:00 AM – 9:00 PM"", ""Saturday: 11:00 AM – 9:00 PM"", ""Sunday: Closed""]",Hikariヒカリ,5,"Great quality food with very competitive prices, hard to find another place like this in the city centre! The service is friendly and efficient. Definitely worth a visit!",2025-07-08 07:45:29,en
Indi Vidual Bar Birmingham,1.9,45,"The Arcadian Centre, Hurst St, Birmingham B5 4TD, UK",52.4745415,-1.8961449,ChIJ0dpOwYm8cEgRFSEKmKWIsrE,"[""Monday: Closed"", ""Tuesday: 7:00 PM – 3:30 AM"", ""Wednesday: Closed"", ""Thursday: 7:00 PM – 4:00 AM"", ""Friday: 7:00 PM – 4:00 AM"", ""Saturday: 8:00 PM – 4:00 AM"", ""Sunday: 8:00 PM – 3:00 AM""]",Jelani Watson,1,Do not spend your money here. The bouncers at the front told my cousin and I that they were not letting any one else into the bar. when we left two other people paid to get inside. when i approached the bouncer about this blatant discrimination he told me that he did not care and that i wasn't getting into the club that night. What made it even worse the ladies sitting behind the bouncers handling the money heard this and seemed unfazed. being a tourist from New York i have never been treated like this in a foreign country. I don't recommend anyone spend their money in a racist bar such as this.,2015-06-18 14:08:52,en
Indi Vidual Bar Birmingham,1.9,45,"The Arcadian Centre, Hurst St, Birmingham B5 4TD, UK",52.4745415,-1.8961449,ChIJ0dpOwYm8cEgRFSEKmKWIsrE,"[""Monday: Closed"", ""Tuesday: 7:00 PM – 3:30 AM"", ""Wednesday: Closed"", ""Thursday: 7:00 PM – 4:00 AM"", ""Friday: 7:00 PM – 4:00 AM"", ""Saturday: 8:00 PM – 4:00 AM"", ""Sunday: 8:00 PM – 3:00 AM""]",Alyce Sugden,1,"Absolutely dreadful place.
Went for my birthday, where my partner had booked a booth for us that day with the manager, to be laughed at by the bouncer and told that we could not enter, this was after making us wait for another bouncer to come and make a decision with him wether to let us in or not. There was about 20 people in there and to be honest they should of appreciated the business we would of given them. I’m 31 and my partner is 40, dressed well and cannot believe the attitudes from the bouncers. Will never visit this place ever again! Think it’s time to change your door team, don’t you?",2019-08-08 11:43:06,en
Indi Vidual Bar Birmingham,1.9,45,"The Arcadian Centre, Hurst St, Birmingham B5 4TD, UK",52.4745415,-1.8961449,ChIJ0dpOwYm8cEgRFSEKmKWIsrE,"[""Monday: Closed"", ""Tuesday: 7:00 PM – 3:30 AM"", ""Wednesday: Closed"", ""Thursday: 7:00 PM – 4:00 AM"", ""Friday: 7:00 PM – 4:00 AM"", ""Saturday: 8:00 PM – 4:00 AM"", ""Sunday: 8:00 PM – 3:00 AM""]",Aaliyah Kelly-Hibbert,1,"An awful bar. The bouncers were incredibly vulgar, had racist intent and laid hands on myself and my friends. They were selective of who was allowed into the club based on racial profiling, telling some “its over capacity” and others “you’re definitely not getting in” , “not a regular”. Ruined our entire night and bouncers were aggressive and fighting (both physically and verbally) when trying to ask why half of us suddenly wasn’t allowed in.",2019-03-18 23:09:02,en
Indi Vidual Bar Birmingham,1.9,45,"The Arcadian Centre, Hurst St, Birmingham B5 4TD, UK",52.4745415,-1.8961449,ChIJ0dpOwYm8cEgRFSEKmKWIsrE,"[""Monday: Closed"", ""Tuesday: 7:00 PM – 3:30 AM"", ""Wednesday: Closed"", ""Thursday: 7:00 PM – 4:00 AM"", ""Friday: 7:00 PM – 4:00 AM"", ""Saturday: 8:00 PM – 4:00 AM"", ""Sunday: 8:00 PM – 3:00 AM""]",Sarah Milne,1,"Once id managed to get past the ten past two girls and walked across the sticky floor to the bar I decided I would definitely sit outside where its clean. The toilets are beyond disgusting....blocked at 6pm. Staff rude, they cant really be bothered. Not really somewhere id bother returning.",2022-12-17 15:00:16,en
Indi Vidual Bar Birmingham,1.9,45,"The Arcadian Centre, Hurst St, Birmingham B5 4TD, UK",52.4745415,-1.8961449,ChIJ0dpOwYm8cEgRFSEKmKWIsrE,"[""Monday: Closed"", ""Tuesday: 7:00 PM – 3:30 AM"", ""Wednesday: Closed"", ""Thursday: 7:00 PM – 4:00 AM"", ""Friday: 7:00 PM – 4:00 AM"", ""Saturday: 8:00 PM – 4:00 AM"", ""Sunday: 8:00 PM – 3:00 AM""]",Dominic Reid,1,"I remember trying to get in here and being told "" we weren't dressed appropriately"" in smart shirts, jeans and shoes. Asked if we got changed and came back would they let us in, they said no. People that looked different to us were let in in very similar clothes. Asked the bouncers nearby and they confirmed our suspicions.",2022-02-16 11:43:44,en
Jacky's Kitchen,3.6,13,"146 Bromsgrove St, Birmingham B5 6RG, UK",52.4732183,-1.8962503,ChIJmdOlbmK8cEgR97YCYkHRE44,"[""Monday: 12:00 – 10:30 PM"", ""Tuesday: 12:00 – 10:30 PM"", ""Wednesday: Closed"", ""Thursday: 12:00 – 10:30 PM"", ""Friday: 12:00 – 10:30 PM"", ""Saturday: 12:00 – 10:30 PM"", ""Sunday: 12:00 – 10:30 PM""]",Trusted One,1,"Really bad service,  quality of food questionable.
A Really crap Chinese restaurant.",2025-07-20 20:42:54,en
